2022-11-22 14:14:47.361874: [ALERT] Image File does not exist. - 
2022-11-22 14:15:00.466607: [ALERT] Image File does not exist. - 
2022-11-22 14:15:36.939098: [ALERT] Image File does not exist. - 
2022-11-22 14:15:39.588969: [ALERT] Image File does not exist. - 
2022-11-22 14:15:40.854207: [ALERT] Image File does not exist. - 
2022-11-22 14:21:44.820281: [ERROR] Unable to add ImageCanvasItem - imagePath is invalid: E:\OneDrive\Software Development\Inspire Canvas - Fall 2022\Inspire Canvas - Applied Software Fall 2022\Resources\Test Images\waterfall.jpeg
2022-11-22 14:21:44.821272: [ERROR] Unable to add ImageCanvasItem - imagePath is invalid: E:\OneDrive\Software Development\Inspire Canvas - Fall 2022\Inspire Canvas - Applied Software Fall 2022\Resources\Test Images\sea.jpg
2022-11-22 14:21:44.822761: Added TextCanvasItem - Successfully added Text.  canvasItem: {'canvasItemID': '90c9afe9-d43f-43ab-bf7c-744b80ab8f54', 'nodeID': 'ab5426af-ab12-2e0e-8220-0147ac468b6c', 'itemPos': [2100.0, 2550.0], 'itemScale': 1.0} text: Text
2022-11-23 09:42:08.748151: Added ImageCanvasItem - Successfully added Image. canvasItem: {'canvasItemID': '88edd071-fd6e-42e7-8897-46eec35aed83', 'nodeID': '4777aa41-793b-4833-8c09-2e168cdd9e24', 'itemPos': [-422.99717725081973, -259.59798105971504], 'itemScale': 0.3898405900167472}  imagePath: E:/OneDrive/Pictures/Backgrounds/02 - 0FR2R5T.jpg
2022-11-23 09:42:08.798221: Added ImageCanvasItem - Successfully added Image. canvasItem: {'canvasItemID': '6b8416b3-ecec-49aa-9d3c-7445bfa51a12', 'nodeID': '0d9cd444-ca25-430a-8dc8-f50799b458cc', 'itemPos': [-2278.921669513672, -1675.9879785458938], 'itemScale': 0.3898405900167472}  imagePath: E:/OneDrive/Pictures/Backgrounds/04 - H2Fap2r.jpg
2022-11-23 09:42:08.848814: Added ImageCanvasItem - Successfully added Image. canvasItem: {'canvasItemID': 'ec8df45b-4b8a-4f65-ac0e-3d38432d86b7', 'nodeID': 'd39ed575-84c1-418d-9d0a-1609af1b2518', 'itemPos': [-2991.1857817588407, -2586.0346495752533], 'itemScale': 0.3898405900167472}  imagePath: E:/OneDrive/Pictures/Backgrounds/03 - RdC4OHd.jpg
2022-11-23 09:42:08.955478: Added ImageCanvasItem - Successfully added Image. canvasItem: {'canvasItemID': '87d1eafc-0663-4218-a8ef-9ae36b83dd7d', 'nodeID': '1d1c41ff-577a-4562-9955-3198c257bfac', 'itemPos': [-3850.629949753972, -3952.1025175856844], 'itemScale': 0.3898405900167472}  imagePath: E:/OneDrive/Pictures/Backgrounds/004 - LMIoRc7.png
2022-11-23 09:42:08.956964: Added TextCanvasItem - Successfully added Text.  canvasItem: {'canvasItemID': 'af18c3b0-9db5-460a-a9b8-95780d371802', 'nodeID': '155962b7-0df8-4b2d-a619-75c6d2641943', 'itemPos': [-5449.4170124438915, -3263.4362531022052], 'itemScale': 9.23402611638935} text: Backgrounds 3
2022-11-23 09:42:09.040766: Added ImageCanvasItem - Successfully added Image. canvasItem: {'canvasItemID': 'd4e251d6-f785-4d9c-a12e-9d4957b1975b', 'nodeID': '018644b4-8d92-4037-a1e1-b390c0bfe780', 'itemPos': [-5850.220680124771, -5610.832940890335], 'itemScale': 0.3898405900167472}  imagePath: E:/OneDrive/Pictures/Backgrounds/002 - Qnz4Yjw.png
2022-11-23 09:42:09.042254: Added TextCanvasItem - Successfully added Text.  canvasItem: {'canvasItemID': 'dccee1cc-a77b-4eaf-9cfb-54dc6af0db1d', 'nodeID': '20f24a33-86e4-4214-9190-32d0d798ac74', 'itemPos': [-6917.288203965374, -6070.721206820253], 'itemScale': 5.589697470276905} text: Ideas
2022-11-23 09:42:09.118638: Added ImageCanvasItem - Successfully added Image. canvasItem: {'canvasItemID': '65f746de-8887-481a-bfd5-4a5bb68e1abd', 'nodeID': '8a17a21d-4f1d-48a5-aa4a-7bda248e94a2', 'itemPos': [-8867.535416957611, -6217.210675502817], 'itemScale': 0.3898405900167472}  imagePath: E:/OneDrive/Pictures/Backgrounds/001 - KoZR2UN.png
2022-11-23 09:42:09.154846: Added ImageCanvasItem - Successfully added Image. canvasItem: {'canvasItemID': '4e6336c9-de2d-4c63-bc98-255cb80c9629', 'nodeID': 'cb388666-c16d-43e6-9eb4-ec6a062f831a', 'itemPos': [-11849.169065705384, -8351.555243287232], 'itemScale': 0.3898405900167472}  imagePath: E:/OneDrive/Pictures/Backgrounds/4GOINll.jpg
2022-11-23 09:42:43.303154: Added ImageCanvasItem - Successfully added Image. canvasItem: {'canvasItemID': '94529ee9-8c16-42c1-b4c0-2a15492dcd71', 'nodeID': 'abf23d52-1a20-4b6b-9b14-4f5ee8508382', 'itemPos': [7300.221094651326, 3916.315878569483], 'itemScale': 0.3898405900167472}  imagePath: E:/OneDrive/Pictures/Backgrounds/006 - X8HT7ef.png
2022-11-23 09:42:43.402849: Added ImageCanvasItem - Successfully added Image. canvasItem: {'canvasItemID': 'eab62a59-30c6-4114-b88b-81d9f7ec832d', 'nodeID': 'f3f75163-a396-496b-bade-da490bca43a1', 'itemPos': [6610.621103737345, 3753.9675087198175], 'itemScale': 0.3898405900167472}  imagePath: E:/OneDrive/Pictures/Backgrounds/0003 - BAeKqfi.png
2022-11-23 09:42:43.447466: Added ImageCanvasItem - Successfully added Image. canvasItem: {'canvasItemID': 'f840753d-0514-4007-b2a6-107cb1eb2c5a', 'nodeID': '1a1cd52b-d667-4e75-885e-a413b5c937a0', 'itemPos': [6373.174447414218, 4231.396575752622], 'itemScale': 0.3898405900167472}  imagePath: E:/OneDrive/Pictures/Backgrounds/03 - v1bE3bs.jpg
2022-11-23 09:42:43.490146: Added ImageCanvasItem - Successfully added Image. canvasItem: {'canvasItemID': '0c2b61ed-0491-4259-a115-7f4dab837364', 'nodeID': '628d02f2-2b69-45c1-8ad4-48a17e1d485c', 'itemPos': [5583.2961963635535, 4483.2257402020605], 'itemScale': 0.3898405900167472}  imagePath: E:/OneDrive/Pictures/Backgrounds/05 - ka8sGYq.jpg
2022-11-23 09:42:43.538730: Added ImageCanvasItem - Successfully added Image. canvasItem: {'canvasItemID': '2110f74b-e987-48c9-b956-ed2fa9165ab5', 'nodeID': '4777aa41-793b-4833-8c09-2e168cdd9e24', 'itemPos': [5731.911856959225, 4110.991889148287], 'itemScale': 0.3898405900167472}  imagePath: E:/OneDrive/Pictures/Backgrounds/02 - 0FR2R5T.jpg
2022-11-23 09:42:43.584858: Added ImageCanvasItem - Successfully added Image. canvasItem: {'canvasItemID': '9357315f-01f2-4a86-82a3-e33d88d78564', 'nodeID': '0d9cd444-ca25-430a-8dc8-f50799b458cc', 'itemPos': [5287.389903585845, 3604.8847829389306], 'itemScale': 0.3898405900167472}  imagePath: E:/OneDrive/Pictures/Backgrounds/04 - H2Fap2r.jpg
2022-11-23 09:42:43.621562: Added ImageCanvasItem - Successfully added Image. canvasItem: {'canvasItemID': '1cfc60c5-6a20-43e1-a6ea-5fcddc4efecd', 'nodeID': 'cb388666-c16d-43e6-9eb4-ec6a062f831a', 'itemPos': [5596.960279620442, 3301.2977571353513], 'itemScale': 0.3898405900167472}  imagePath: E:/OneDrive/Pictures/Backgrounds/4GOINll.jpg
2022-11-23 09:42:43.661242: Added ImageCanvasItem - Successfully added Image. canvasItem: {'canvasItemID': '9bbaea30-4424-4117-8675-2bf0458597dc', 'nodeID': 'd39ed575-84c1-418d-9d0a-1609af1b2518', 'itemPos': [5986.528330230149, 3605.121003186394], 'itemScale': 0.3898405900167472}  imagePath: E:/OneDrive/Pictures/Backgrounds/03 - RdC4OHd.jpg
2022-11-23 09:42:43.775321: Added ImageCanvasItem - Successfully added Image. canvasItem: {'canvasItemID': '6f13ea10-2e7b-4539-9086-5f72b70c017b', 'nodeID': '1d1c41ff-577a-4562-9955-3198c257bfac', 'itemPos': [6538.48670112449, 3149.3360264527855], 'itemScale': 0.3898405900167472}  imagePath: E:/OneDrive/Pictures/Backgrounds/004 - LMIoRc7.png
2022-11-23 09:42:43.776809: Added TextCanvasItem - Successfully added Text.  canvasItem: {'canvasItemID': '68caa926-bee2-4df4-a74b-1dc7f55cf9bb', 'nodeID': '8ac706cf-6725-4fbe-b23a-4f8ff80f6efa', 'itemPos': [6351.102177324043, 4748.285182213087], 'itemScale': 9.23402611638935} text: Backgrounds 3
2022-11-23 09:42:43.859146: Added ImageCanvasItem - Successfully added Image. canvasItem: {'canvasItemID': '99f1897c-6cd4-4302-94df-ebefd9408011', 'nodeID': '018644b4-8d92-4037-a1e1-b390c0bfe780', 'itemPos': [7361.7010485326355, 3311.1713857017803], 'itemScale': 0.3898405900167472}  imagePath: E:/OneDrive/Pictures/Backgrounds/002 - Qnz4Yjw.png
2022-11-23 09:42:43.860658: Added TextCanvasItem - Successfully added Text.  canvasItem: {'canvasItemID': '76b2edf1-098a-4edd-aa92-7c6ed12ba70b', 'nodeID': 'ab1f6d59-8193-4c86-ad2d-46fe35f5c62a', 'itemPos': [7706.036063581505, 3761.5660110486842], 'itemScale': 5.589697470276905} text: Ideas
2022-11-23 09:42:43.935057: Added ImageCanvasItem - Successfully added Image. canvasItem: {'canvasItemID': '08df018b-403a-4695-b20c-771abe7d3e32', 'nodeID': '8a17a21d-4f1d-48a5-aa4a-7bda248e94a2', 'itemPos': [7167.191389478741, 4525.359433642943], 'itemScale': 0.3898405900167472}  imagePath: E:/OneDrive/Pictures/Backgrounds/001 - KoZR2UN.png
2022-11-23 09:42:46.551362: Added ImageCanvasItem - Successfully added Image. canvasItem: {'canvasItemID': 'a498a0e5-216b-4238-ba54-c1b1b136505e', 'nodeID': 'abf23d52-1a20-4b6b-9b14-4f5ee8508382', 'itemPos': [8031.108289525251, 3448.965922553151], 'itemScale': 0.3898405900167472}  imagePath: E:/OneDrive/Pictures/Backgrounds/006 - X8HT7ef.png
2022-11-23 09:42:46.651057: Added ImageCanvasItem - Successfully added Image. canvasItem: {'canvasItemID': 'cfa62b4a-4d43-460f-829c-8e0383f6da26', 'nodeID': 'f3f75163-a396-496b-bade-da490bca43a1', 'itemPos': [7341.50829861127, 3286.617552703485], 'itemScale': 0.3898405900167472}  imagePath: E:/OneDrive/Pictures/Backgrounds/0003 - BAeKqfi.png
2022-11-23 09:42:46.694704: Added ImageCanvasItem - Successfully added Image. canvasItem: {'canvasItemID': '547d5e16-8158-4047-935e-62c4adf8a8b3', 'nodeID': '1a1cd52b-d667-4e75-885e-a413b5c937a0', 'itemPos': [7104.061642288143, 3764.04661973629], 'itemScale': 0.3898405900167472}  imagePath: E:/OneDrive/Pictures/Backgrounds/03 - v1bE3bs.jpg
2022-11-23 09:42:46.738352: Added ImageCanvasItem - Successfully added Image. canvasItem: {'canvasItemID': '555a0c57-0bf7-4eed-adb2-ff5a06ccc156', 'nodeID': '628d02f2-2b69-45c1-8ad4-48a17e1d485c', 'itemPos': [6314.183391237479, 4015.875784185728], 'itemScale': 0.3898405900167472}  imagePath: E:/OneDrive/Pictures/Backgrounds/05 - ka8sGYq.jpg
2022-11-23 09:42:46.796384: Added ImageCanvasItem - Successfully added Image. canvasItem: {'canvasItemID': '5eca25f6-8562-4564-8ca3-c1b408403b65', 'nodeID': '4777aa41-793b-4833-8c09-2e168cdd9e24', 'itemPos': [6462.79905183315, 3643.6419331319544], 'itemScale': 0.3898405900167472}  imagePath: E:/OneDrive/Pictures/Backgrounds/02 - 0FR2R5T.jpg
2022-11-23 09:42:46.842018: Added ImageCanvasItem - Successfully added Image. canvasItem: {'canvasItemID': '255fffac-e585-4a56-b5aa-696a4496aa1f', 'nodeID': '0d9cd444-ca25-430a-8dc8-f50799b458cc', 'itemPos': [6018.27709845977, 3137.5348269225983], 'itemScale': 0.3898405900167472}  imagePath: E:/OneDrive/Pictures/Backgrounds/04 - H2Fap2r.jpg
2022-11-23 09:42:46.888641: Added ImageCanvasItem - Successfully added Image. canvasItem: {'canvasItemID': 'd2d49b58-67a1-4d80-a5cd-a1ee2396cebf', 'nodeID': 'd39ed575-84c1-418d-9d0a-1609af1b2518', 'itemPos': [6717.415525104074, 3137.7710471700616], 'itemScale': 0.3898405900167472}  imagePath: E:/OneDrive/Pictures/Backgrounds/03 - RdC4OHd.jpg
2022-11-23 09:42:46.994784: Added ImageCanvasItem - Successfully added Image. canvasItem: {'canvasItemID': 'c6e86bb3-07b6-44c4-92c4-57ec843b1c5c', 'nodeID': '1d1c41ff-577a-4562-9955-3198c257bfac', 'itemPos': [7269.373895998415, 2681.9860704364532], 'itemScale': 0.3898405900167472}  imagePath: E:/OneDrive/Pictures/Backgrounds/004 - LMIoRc7.png
2022-11-23 09:42:46.996272: Added TextCanvasItem - Successfully added Text.  canvasItem: {'canvasItemID': 'b57484d4-ca6a-4412-9831-424e9af750a5', 'nodeID': '07d7cf46-b7fe-47ef-8edb-3f867b97c68f', 'itemPos': [7081.989372197968, 4280.935226196754], 'itemScale': 9.23402611638935} text: Backgrounds 3
2022-11-23 09:42:47.087536: Added ImageCanvasItem - Successfully added Image. canvasItem: {'canvasItemID': '2ac7ab46-b13b-4129-9608-325ac8e3f8ba', 'nodeID': '018644b4-8d92-4037-a1e1-b390c0bfe780', 'itemPos': [8092.588243406561, 2843.821429685448], 'itemScale': 0.3898405900167472}  imagePath: E:/OneDrive/Pictures/Backgrounds/002 - Qnz4Yjw.png
2022-11-23 09:42:47.089025: Added TextCanvasItem - Successfully added Text.  canvasItem: {'canvasItemID': '9df80ce5-2b6b-4fb7-9f9b-a17f42d64e66', 'nodeID': '6c539eb0-2b1f-460b-99c1-0c9c14c7fb45', 'itemPos': [8436.92325845543, 3294.216055032352], 'itemScale': 5.589697470276905} text: Ideas
2022-11-23 09:42:47.168385: Added ImageCanvasItem - Successfully added Image. canvasItem: {'canvasItemID': 'df99527e-9097-4842-aef0-47c333b3769c', 'nodeID': '8a17a21d-4f1d-48a5-aa4a-7bda248e94a2', 'itemPos': [7898.078584352666, 4058.009477626611], 'itemScale': 0.3898405900167472}  imagePath: E:/OneDrive/Pictures/Backgrounds/001 - KoZR2UN.png
2022-11-23 09:42:47.204097: Added ImageCanvasItem - Successfully added Image. canvasItem: {'canvasItemID': '20627f14-b029-4bcc-84f7-8fafd64199f7', 'nodeID': 'cb388666-c16d-43e6-9eb4-ec6a062f831a', 'itemPos': [6327.847474494367, 2833.947801119019], 'itemScale': 0.3898405900167472}  imagePath: E:/OneDrive/Pictures/Backgrounds/4GOINll.jpg
2022-11-23 09:42:48.356504: Added ImageCanvasItem - Successfully added Image. canvasItem: {'canvasItemID': 'ccfdc7de-0740-44b3-b49d-298cd28c4be4', 'nodeID': 'abf23d52-1a20-4b6b-9b14-4f5ee8508382', 'itemPos': [8120.679300381619, 5070.672645426335], 'itemScale': 0.3898405900167472}  imagePath: E:/OneDrive/Pictures/Backgrounds/006 - X8HT7ef.png
2022-11-23 09:42:48.457661: Added ImageCanvasItem - Successfully added Image. canvasItem: {'canvasItemID': '2b379735-fa43-44cd-9878-deadc78829a1', 'nodeID': 'f3f75163-a396-496b-bade-da490bca43a1', 'itemPos': [7431.079309467638, 4908.32427557667], 'itemScale': 0.3898405900167472}  imagePath: E:/OneDrive/Pictures/Backgrounds/0003 - BAeKqfi.png
2022-11-23 09:42:48.508253: Added ImageCanvasItem - Successfully added Image. canvasItem: {'canvasItemID': 'd6b0458f-a259-4fa8-b3fb-0c8823922b76', 'nodeID': '1a1cd52b-d667-4e75-885e-a413b5c937a0', 'itemPos': [7193.632653144511, 5385.753342609474], 'itemScale': 0.3898405900167472}  imagePath: E:/OneDrive/Pictures/Backgrounds/03 - v1bE3bs.jpg
2022-11-23 09:42:48.552893: Added ImageCanvasItem - Successfully added Image. canvasItem: {'canvasItemID': 'dfcff254-260c-440d-b34f-cb75b11e85a1', 'nodeID': '628d02f2-2b69-45c1-8ad4-48a17e1d485c', 'itemPos': [6403.754402093847, 5637.582507058913], 'itemScale': 0.3898405900167472}  imagePath: E:/OneDrive/Pictures/Backgrounds/05 - ka8sGYq.jpg
2022-11-23 09:42:48.603486: Added ImageCanvasItem - Successfully added Image. canvasItem: {'canvasItemID': '0845402a-1d5e-4702-be65-38c7a59eadc0', 'nodeID': '4777aa41-793b-4833-8c09-2e168cdd9e24', 'itemPos': [6552.370062689518, 5265.348656005139], 'itemScale': 0.3898405900167472}  imagePath: E:/OneDrive/Pictures/Backgrounds/02 - 0FR2R5T.jpg
2022-11-23 09:42:48.648150: Added ImageCanvasItem - Successfully added Image. canvasItem: {'canvasItemID': '0cdd7a8d-ddfa-4941-9178-aab6574ede9b', 'nodeID': '0d9cd444-ca25-430a-8dc8-f50799b458cc', 'itemPos': [6107.848109316138, 4759.241549795783], 'itemScale': 0.3898405900167472}  imagePath: E:/OneDrive/Pictures/Backgrounds/04 - H2Fap2r.jpg
2022-11-23 09:42:48.695765: Added ImageCanvasItem - Successfully added Image. canvasItem: {'canvasItemID': '6d4bad86-58f7-4a0f-892a-1485c548a03b', 'nodeID': 'd39ed575-84c1-418d-9d0a-1609af1b2518', 'itemPos': [6806.986535960442, 4759.477770043246], 'itemScale': 0.3898405900167472}  imagePath: E:/OneDrive/Pictures/Backgrounds/03 - RdC4OHd.jpg
2022-11-23 09:42:48.797917: Added ImageCanvasItem - Successfully added Image. canvasItem: {'canvasItemID': 'c877a6e0-6c3f-419a-9533-93dec220a837', 'nodeID': '1d1c41ff-577a-4562-9955-3198c257bfac', 'itemPos': [7358.944906854783, 4303.692793309638], 'itemScale': 0.3898405900167472}  imagePath: E:/OneDrive/Pictures/Backgrounds/004 - LMIoRc7.png
2022-11-23 09:42:48.798910: Added TextCanvasItem - Successfully added Text.  canvasItem: {'canvasItemID': '9cdf3287-9b33-4f0a-bcd0-55c00385e5b9', 'nodeID': '65dac47d-7082-45b0-b28b-65029df03e83', 'itemPos': [7171.560383054336, 5902.641949069939], 'itemScale': 9.23402611638935} text: Backgrounds 3
2022-11-23 09:42:48.881741: Added ImageCanvasItem - Successfully added Image. canvasItem: {'canvasItemID': 'd242bae2-ac07-472c-b526-3e3056315e36', 'nodeID': '018644b4-8d92-4037-a1e1-b390c0bfe780', 'itemPos': [8182.159254262929, 4465.528152558632], 'itemScale': 0.3898405900167472}  imagePath: E:/OneDrive/Pictures/Backgrounds/002 - Qnz4Yjw.png
2022-11-23 09:42:48.883229: Added TextCanvasItem - Successfully added Text.  canvasItem: {'canvasItemID': '06e2f363-763e-438e-a7f2-e490ac96d2db', 'nodeID': '0b2bb4f0-70c3-4409-8a75-7b031cc49b1a', 'itemPos': [8526.4942693118, 4915.922777905536], 'itemScale': 5.589697470276905} text: Ideas
2022-11-23 09:42:48.958127: Added ImageCanvasItem - Successfully added Image. canvasItem: {'canvasItemID': '39d44a2c-34f5-4d94-b209-b9c7e86caa9e', 'nodeID': '8a17a21d-4f1d-48a5-aa4a-7bda248e94a2', 'itemPos': [7987.6495952090345, 5679.716200499795], 'itemScale': 0.3898405900167472}  imagePath: E:/OneDrive/Pictures/Backgrounds/001 - KoZR2UN.png
2022-11-23 09:42:48.995324: Added ImageCanvasItem - Successfully added Image. canvasItem: {'canvasItemID': 'f39f4b98-f197-489f-b336-18086012c574', 'nodeID': 'cb388666-c16d-43e6-9eb4-ec6a062f831a', 'itemPos': [6417.418485350735, 4455.654523992203], 'itemScale': 0.3898405900167472}  imagePath: E:/OneDrive/Pictures/Backgrounds/4GOINll.jpg
2022-11-23 09:46:57.091275: Added ImageCanvasItem - Successfully added Image. canvasItem: {'canvasItemID': 'd95d9b64-254f-4d4a-910f-bda8d54f5e11', 'nodeID': '92deeb6c-550c-4f2b-b5cd-6ab811ab3baf', 'itemPos': [2597.0, 2435.0], 'itemScale': True}  imagePath: E:/OneDrive/Pictures/ffxiv-5fbe6-sola.png
2022-11-23 09:47:20.301659: Added ImageCanvasItem - Successfully added Image. canvasItem: {'canvasItemID': '738e6513-4f96-42fc-99c7-f11f9e52dd4c', 'nodeID': '125b3cbb-a28e-4da5-ae15-ef88cb3c73dd', 'itemPos': [2539.0, 2387.0], 'itemScale': True}  imagePath: E:/OneDrive/Pictures/ffxiv-5fbe6-sola.png
2022-11-23 09:47:42.379736: Added ImageCanvasItem - Successfully added Image. canvasItem: {'canvasItemID': '9c1d2432-405b-42ac-8153-3d89eb49a852', 'nodeID': 'db7aa14f-d217-4522-a338-c9bfc2b9b048', 'itemPos': [2391.0, 2406.0], 'itemScale': 1}  imagePath: E:/OneDrive/Pictures/ffxiv-5fbe6-sola.png
2022-11-23 09:47:49.382463: Added ImageCanvasItem - Successfully added Image. canvasItem: {'canvasItemID': '884e7662-0d05-45d3-bafc-4d91c4b9eb6e', 'nodeID': '1a528aae-c2ed-419c-bd8d-84e59b70b600', 'itemPos': [2644.0, 2350.0], 'itemScale': 1}  imagePath: E:/OneDrive/Pictures/ffxiv-5fbe6-sola.png
2022-11-23 09:47:49.394366: Added ImageCanvasItem - Successfully added Image. canvasItem: {'canvasItemID': '0791cf60-c73d-48ec-9e59-481251622f96', 'nodeID': '341f9b4d-590a-41f6-beca-b1556b63ef00', 'itemPos': [2654.0, 2360.0], 'itemScale': 1}  imagePath: E:/OneDrive/Pictures/Pictadsga ure1.png
2022-11-23 09:47:49.402798: Added ImageCanvasItem - Successfully added Image. canvasItem: {'canvasItemID': 'a47c75a6-3af7-45ee-b11d-7d01d87939de', 'nodeID': 'afef6635-0042-496f-8b6d-fc138c06b9d8', 'itemPos': [2664.0, 2370.0], 'itemScale': 1}  imagePath: E:/OneDrive/Pictures/Color Scheme Ableton.jpg
2022-11-23 09:50:03.900975: Added FileCanvasItem - Successfully added File. canvasItem: {'canvasItemID': '7cbba27f-94e8-42df-bcd3-23b732d50d45', 'nodeID': '4f288850-6d35-48fd-8025-c86fe82cdf91', 'itemPos': [2529.0, 2355.0], 'itemScale': 1} filePath: E:/OneDrive/Pictures/Sprite-0001.ase
2022-11-23 09:50:15.948907: Added TextCanvasItem - Successfully added Text.  canvasItem: {'canvasItemID': '31d6b2d1-7404-47ed-af2f-dee8c0122dbd', 'nodeID': '09e629b9-5e14-4ad5-82f4-f49ebc999782', 'itemPos': [2382.0, 2349.0], 'itemScale': 1.0} text: Text
2022-11-23 09:51:13.751825: Added ImageCanvasItem - Successfully added Image. canvasItem: {'canvasItemID': '8fff78c4-f209-41b4-b979-b6bb45bc6982', 'nodeID': '61d71d45-60dc-43c6-88b4-bac5e786d20f', 'itemPos': [2492.0, 2465.0], 'itemScale': 1}  imagePath: E:/Downloads/Images/pexels-kellie-churchman-1001682.jpg
2022-11-23 09:59:23.891594: Added ImageCanvasItem - Successfully added Image. canvasItem: {'canvasItemID': 'f1405dac-6a98-499e-8fdf-5f8154dbef31', 'nodeID': '6a9bf48e-be91-4ab7-b21b-4df46098d155', 'itemPos': [2396.0, 2432.0], 'itemScale': 1}  imagePath: E:/OneDrive/Software Development/Inspire Canvas - Fall 2022/Inspire Canvas - Applied Software Fall 2022/Resources/Test Images/sea.jpg
2022-11-23 09:59:33.343007: Added ImageCanvasItem - Successfully added Image. canvasItem: {'canvasItemID': '6b5356de-6314-4675-8f9d-0e0976c21f0c', 'nodeID': '6a9bf48e-be91-4ab7-b21b-4df46098d155', 'itemPos': [4281.581426610897, 1263.436154845273], 'itemScale': 0.2686465702989537}  imagePath: E:/OneDrive/Software Development/Inspire Canvas - Fall 2022/Inspire Canvas - Applied Software Fall 2022/Resources/Test Images/sea.jpg
2022-11-23 09:59:39.796509: Added ImageCanvasItem - Successfully added Image. canvasItem: {'canvasItemID': 'd5e57234-34f7-4e0f-963f-b8db50f9240a', 'nodeID': '6a9bf48e-be91-4ab7-b21b-4df46098d155', 'itemPos': [2509.469013842727, 1712.9552289135038], 'itemScale': 0.2686465702989537}  imagePath: E:/OneDrive/Software Development/Inspire Canvas - Fall 2022/Inspire Canvas - Applied Software Fall 2022/Resources/Test Images/sea.jpg
2022-11-23 09:59:43.617814: Added ImageCanvasItem - Successfully added Image. canvasItem: {'canvasItemID': '389a170f-a2f1-46f9-b39c-61b934a67647', 'nodeID': '6a9bf48e-be91-4ab7-b21b-4df46098d155', 'itemPos': [2780.5802474272573, 1868.4764016674205], 'itemScale': 0.2686465702989537}  imagePath: E:/OneDrive/Software Development/Inspire Canvas - Fall 2022/Inspire Canvas - Applied Software Fall 2022/Resources/Test Images/sea.jpg
2022-11-23 09:59:46.188384: Added ImageCanvasItem - Successfully added Image. canvasItem: {'canvasItemID': 'c043dd6c-290a-46b7-a8e3-f13fb2a8cfdf', 'nodeID': '6a9bf48e-be91-4ab7-b21b-4df46098d155', 'itemPos': [2908.780133075756, 2370.7677569131783], 'itemScale': 0.2686465702989537}  imagePath: E:/OneDrive/Software Development/Inspire Canvas - Fall 2022/Inspire Canvas - Applied Software Fall 2022/Resources/Test Images/sea.jpg
2022-11-23 09:59:47.174466: Added ImageCanvasItem - Successfully added Image. canvasItem: {'canvasItemID': '7f92235f-33fc-45be-ad4a-d65b4928c50d', 'nodeID': '6a9bf48e-be91-4ab7-b21b-4df46098d155', 'itemPos': [1717.151687785611, 2259.3809710218598], 'itemScale': 0.2686465702989537}  imagePath: E:/OneDrive/Software Development/Inspire Canvas - Fall 2022/Inspire Canvas - Applied Software Fall 2022/Resources/Test Images/sea.jpg
2022-11-23 09:59:50.411041: Added ImageCanvasItem - Successfully added Image. canvasItem: {'canvasItemID': 'bbec6699-f187-46e7-8055-59a78561c718', 'nodeID': '6a9bf48e-be91-4ab7-b21b-4df46098d155', 'itemPos': [2941.355513855293, 1428.1833517762648], 'itemScale': 0.2686465702989537}  imagePath: E:/OneDrive/Software Development/Inspire Canvas - Fall 2022/Inspire Canvas - Applied Software Fall 2022/Resources/Test Images/sea.jpg
2022-11-23 09:59:50.808360: Added ImageCanvasItem - Successfully added Image. canvasItem: {'canvasItemID': 'f4d02797-f3ac-40b6-9500-8b953bc52174', 'nodeID': '6a9bf48e-be91-4ab7-b21b-4df46098d155', 'itemPos': [3069.5553995037917, 1930.4747070220226], 'itemScale': 0.2686465702989537}  imagePath: E:/OneDrive/Software Development/Inspire Canvas - Fall 2022/Inspire Canvas - Applied Software Fall 2022/Resources/Test Images/sea.jpg
2022-11-23 09:59:51.197697: Added ImageCanvasItem - Successfully added Image. canvasItem: {'canvasItemID': 'f2bb1b9a-4a34-4794-8615-365ce90bccc8', 'nodeID': '6a9bf48e-be91-4ab7-b21b-4df46098d155', 'itemPos': [1877.9269542136465, 1819.087921130704], 'itemScale': 0.2686465702989537}  imagePath: E:/OneDrive/Software Development/Inspire Canvas - Fall 2022/Inspire Canvas - Applied Software Fall 2022/Resources/Test Images/sea.jpg
2022-11-23 09:59:55.324312: Added ImageCanvasItem - Successfully added Image. canvasItem: {'canvasItemID': '7132d41e-2a70-486b-818a-ca873f042fb5', 'nodeID': '6a9bf48e-be91-4ab7-b21b-4df46098d155', 'itemPos': [2832.3583726428215, 1972.3951205696694], 'itemScale': 0.2686465702989537}  imagePath: E:/OneDrive/Software Development/Inspire Canvas - Fall 2022/Inspire Canvas - Applied Software Fall 2022/Resources/Test Images/sea.jpg
2022-11-23 09:59:55.724584: Added ImageCanvasItem - Successfully added Image. canvasItem: {'canvasItemID': 'cd5bf2d8-df03-447f-a30e-fbb6e0dc42be', 'nodeID': '6a9bf48e-be91-4ab7-b21b-4df46098d155', 'itemPos': [2960.5582582913203, 2474.686475815427], 'itemScale': 0.2686465702989537}  imagePath: E:/OneDrive/Software Development/Inspire Canvas - Fall 2022/Inspire Canvas - Applied Software Fall 2022/Resources/Test Images/sea.jpg
